^SAMPLE = GSM11
!Sample_title = NHGRI_A-357
!Sample_geo_accession = GSM11
!Sample_status = Public on Jan 24 2001
!Sample_submission_date = Jan 09 2001
!Sample_last_update_date = May 27 2005
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = melanoma, skin
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_molecule_ch1 = total RNA
!Sample_source_name_ch2 = NHGRI_Melanoma_Ref
!Sample_organism_ch2 = Homo sapiens
!Sample_taxid_ch2 = 9606
!Sample_molecule_ch2 = total RNA
!Sample_description = Biopsy location: skin
!Sample_description = Patient sex: 54
!Sample_description = Patient age: female
!Sample_description = Passage number: ND
!Sample_description = p16 mutation status: mutation
!Sample_description = Invasive ability: 2.8 +/- 0.2%
!Sample_description = Vasculogenic mimicry: -
!Sample_description = Gel contraction: ND
!Sample_description = Cell motility: 67.80 +/- 4.40
!Sample_description = Scratch wound (%): 26
!Sample_description = 
!Sample_description = See http://www.nhgri.nih.gov/DIR/Microarray/Nature_paper.pdf
!Sample_description = and http://www.nhgri.nih.gov/DIR/Microarray/Melanoma_Supplement/index.html
!Sample_platform_id = GPL7
!Sample_contact_name = Michael,,Bittner
!Sample_contact_email = mbittner@nhgri.nih.gov
!Sample_contact_phone = 301-496-7980
!Sample_contact_fax = 301-402-3241
!Sample_contact_department = Cancer Genetics Branch
!Sample_contact_institute = NHGRI, NIH
!Sample_contact_address =  
!Sample_contact_city = Bethesda
!Sample_contact_state = MD
!Sample_contact_zip/postal_code = 20892
!Sample_contact_country = USA
!Sample_contact_web_link = http://www.nhgri.nih.gov/Intramural_research/People/bittnerm.html
!Sample_supplementary_file = NONE
!Sample_series_id = GSE1
!Sample_data_row_count = 8192
#ID_REF = 
#CH1_TARGET_TOP = Sample 1 (Red Channel) target location in image - top
#CH1_TARGET_LT = Sample 1 (Red Channel) target location in image - left
#CH1_TARGET_BOT = Sample 1 (Red Channel) target location in image - bottom
#CH1_TARGET_RT = Sample 1 (Red Channel) target location in image - right
#CH1_RAW = Sample 1 (Red Channel) Total Intensity
#CH1_MEAN = Sample 1 (Red Channel) Mean Intensity
#CH1_SD = Sample 1 (Red Channel) Standard Deviation
#CH1_AREA = Sample 1 (Red Channel) Area
#CH1_BKD_MEAN = Sample 1 (Red Channel) Mean Background Level
#CH1_BKD_SD = Sample 1 (Red Channel) Background Standard Deviation
#CH2_TARGET_TOP = Sample 2 (Green Channel) target location in image - top
#CH2_TARGET_LT = Sample 2 Green Channel) target location in image - left
#CH2_TARGET_BOT = Sample 2 Green Channel) target location in image - bottom
#CH2_TARGET_RT = Sample 2 Green Channel) target location in image - right
#CH2_RAW = Sample 2 Green Channel) Total Intensity
#CH1_MEAN = Sample 1 (Red Channel) Mean Intensity
#CH2_SD = Sample 2 Green Channel) Standard Deviation
#CH2_AREA = Sample 2 Green Channel) Area
#CH2_BKD_MEAN = Sample 2 Green Channel) Mean Background Level
#CH2_BKD_SD = Sample 2 Green Channel) Background Standard Deviation
#UNION_AREA = Union Area
#RATIO = Raw Ratio
#VALUE = log ratio of PRE_VALUE
#CONF_LEVEL = Confidence Level - fixed at 99%
#CONF_LOW = Confidence Interval - Lower Bound - Raw Ratio
#CONF_UP = Confidence Interval - Upper Bound - Raw Ratio
#NORM_FACTOR = M-value
#CV = Coefficient of variance
#PRE_VALUE = Calibrated Ratio
!sample_table_begin
ID_REF	CH1_TARGET_TOP	CH1_TARGET_LT	CH1_TARGET_BOT	CH1_TARGET_RT	CH1_RAW	CH1_MEAN	CH1_SD	CH1_AREA	CH1_BKD_MEAN	CH1_BKD_SD	CH2_TARGET_TOP	CH2_TARGET_LT	CH2_TARGET_BOT	CH2_TARGET_RT	CH2_RAW	CH1_MEAN	CH2_SD	CH2_AREA	CH2_BKD_MEAN	CH2_BKD_SD	UNION_AREA	RATIO	VALUE	CONF_LEVEL	CONF_LOW	CONF_UP	NORM_FACTOR	CV	PRE_VALUE
4811	79	459	97	477	467562	4872.5	2053.1	64	3188.9	285.1	79	459	97	477	622523	7354.5	3295.5	62	3378.6	217.9	66	0.663	-0.0123343	99.000	0.318	1.462	0.682	0.188	0.972
4812	695	469	713	487	133328	2505.3	837.3	0	3050.1	448.4	695	469	713	487	173531	3207.9	1274.3	32	4022.5	238.7	32	0.781	0.0588053	99.000	0.318	1.462	0.682	0.188	1.145
4813	484	1057	502	1075	1	1.0	0.0	0	3577.3	354.7	484	1057	502	1075	1	1.0	0.0	0	4190.1	283.0	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4814	1087	1055	1105	1073	122008	1813.5	972.0	0	3491.2	320.7	1087	1055	1105	1073	165905	2545.4	938.3	31	4667.8	295.1	31	0.712	0.0191163	99.000	0.318	1.462	0.682	0.188	1.045
4815	521	1057	539	1075	1	1.0	0.0	0	3569.7	683.3	521	1057	539	1075	1	1.0	0.0	0	4075.2	379.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4816	1124	1055	1142	1073	1	1.0	0.0	0	3448.0	320.7	1124	1055	1142	1073	1	1.0	0.0	0	4658.0	268.0	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4817	557	1057	575	1075	213714	2116.1	1258.0	0	3660.0	396.8	557	1057	575	1075	298847	3886.9	1838.6	45	4190.0	260.2	45	0.544	-0.0979973	99.000	0.318	1.462	0.682	0.188	0.798
4818	1161	1055	1179	1073	1	1.0	0.0	0	3500.6	368.6	1161	1055	1179	1073	1	1.0	0.0	0	4643.7	280.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4819	593	1056	611	1074	174253	863.4	772.9	0	3846.1	402.5	593	1056	611	1074	265279	2936.7	1765.8	45	4233.0	232.2	45	0.294	-0.3655233	99.000	0.318	1.462	0.682	0.188	0.431
4820	1197	1055	1215	1073	107949	750.6	461.2	0	3401.3	325.3	1197	1055	1215	1073	188800	2640.7	941.1	34	4620.8	263.2	34	0.284	-0.3798643	99.000	0.318	1.462	0.682	0.188	0.417
4821	48	1078	66	1096	582002	5138.8	2623.1	68	3815.1	420.4	48	1078	66	1096	804068	8256.1	4309.2	68	4114.2	265.8	73	0.622	-0.0395293	99.000	0.318	1.462	0.682	0.188	0.913
4822	648	1076	666	1094	186969	2641.5	1678.2	0	3805.7	335.6	648	1076	666	1094	261265	4685.4	2153.4	37	4323.8	284.8	37	0.564	-0.0824943	99.000	0.318	1.462	0.682	0.188	0.827
4823	85	1078	103	1096	427819	5666.8	3665.6	49	3840.3	383.7	85	1078	103	1096	509284	7101.1	4959.2	49	4216.3	260.6	53	0.798	0.0681863	99.000	0.318	1.462	0.682	0.188	1.170
4824	684	1076	702	1094	263793	2249.7	1120.5	36	3885.1	368.6	684	1076	702	1094	353185	3909.7	1818.3	51	4303.9	268.4	51	0.575	-0.0736583	99.000	0.318	1.462	0.682	0.188	0.844
4825	481	1661	499	1679	148798	2062.0	863.0	0	3252.2	335.8	481	1661	499	1679	190645	3431.8	831.5	36	3376.9	261.7	36	0.601	-0.0550243	99.000	0.318	1.462	0.682	0.188	0.881
4826	1099	1662	1117	1680	315893	1443.6	923.0	0	4002.8	407.1	1099	1662	1117	1680	441523	3299.9	1463.5	66	4312.6	271.6	66	0.437	-0.1924653	99.000	0.318	1.462	0.682	0.188	0.642
4827	518	1661	536	1679	1	1.0	0.0	0	3325.3	358.2	518	1661	536	1679	1	1.0	0.0	0	3391.2	219.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4828	1135	1662	1153	1680	271829	1168.2	695.8	0	3960.7	389.9	1135	1662	1153	1680	444476	4021.3	2287.9	61	4365.0	278.4	61	0.290	-0.3705903	99.000	0.318	1.462	0.682	0.188	0.426
4829	554	1661	572	1679	96699	1660.0	633.3	31	2544.3	275.5	554	1661	572	1679	103125	1223.5	890.2	0	3260.2	182.6	31	1.357	0.2988533	99.000	0.318	1.462	0.682	0.188	1.990
4830	1172	1662	1190	1680	156018	757.1	457.7	0	3970.7	359.3	1172	1662	1190	1680	210511	1959.5	616.8	41	4419.6	271.2	41	0.386	-0.2464173	99.000	0.318	1.462	0.682	0.188	0.567
4831	591	1661	609	1679	145582	1348.4	741.7	0	3504.3	367.3	591	1661	609	1679	172074	2246.9	1043.5	38	3488.9	214.6	38	0.600	-0.0555173	99.000	0.318	1.462	0.682	0.188	0.880
4832	1209	1662	1227	1680	159208	1561.4	767.2	0	3928.5	316.9	1209	1662	1227	1680	204952	2625.5	658.6	37	4441.8	259.2	37	0.595	-0.0594843	99.000	0.318	1.462	0.682	0.188	0.872
4833	43	1680	61	1698	163270	2856.9	972.6	35	3190.2	343.4	43	1680	61	1698	136070	1790.2	988.6	0	3249.4	216.0	35	1.596	0.3692163	99.000	0.318	1.462	0.682	0.188	2.340
4834	659	1681	677	1699	114455	1618.3	749.4	0	3358.0	516.5	659	1681	677	1699	131320	2171.1	793.9	31	3538.5	258.5	31	0.745	0.0386203	99.000	0.318	1.462	0.682	0.188	1.093
4835	80	1680	98	1698	134688	2175.0	740.5	0	3212.5	336.3	80	1680	98	1698	129993	1905.4	640.1	33	3294.3	226.6	33	1.141	0.2237553	99.000	0.318	1.462	0.682	0.188	1.674
4836	696	1681	714	1699	1	1.0	0.0	0	3462.5	326.3	696	1681	714	1699	1	1.0	0.0	0	3693.6	260.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4837	476	2293	494	2311	344217	3155.5	2257.7	48	3103.0	352.2	476	2293	494	2311	484667	5784.5	3963.6	62	3027.6	230.5	63	0.546	-0.0969103	99.000	0.318	1.462	0.682	0.188	0.800
4838	1101	2283	1119	2301	1	1.0	0.0	0	3994.4	430.0	1101	2283	1119	2301	1	1.0	0.0	0	3994.6	255.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4839	513	2293	531	2311	1	1.0	0.0	0	3151.0	318.9	513	2293	531	2311	1	1.0	0.0	0	3056.3	212.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4840	1138	2282	1156	2300	1	1.0	0.0	0	4076.2	424.0	1138	2282	1156	2300	1	1.0	0.0	0	3988.2	233.6	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4841	549	2293	567	2311	121883	1683.9	692.8	0	3191.4	308.2	549	2293	567	2311	124610	1911.7	660.5	33	3072.7	209.3	33	0.881	0.1112633	99.000	0.318	1.462	0.682	0.188	1.292
4842	1174	2282	1192	2300	1	1.0	0.0	0	4252.9	557.8	1174	2282	1192	2300	1	1.0	0.0	0	4240.7	389.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4843	586	2293	604	2311	133791	2276.5	816.4	0	3298.1	695.0	586	2293	604	2311	136843	2527.0	691.1	32	3174.8	302.9	32	0.901	0.1209033	99.000	0.318	1.462	0.682	0.188	1.321
4844	1211	2282	1229	2300	1	1.0	0.0	0	4064.0	465.1	1211	2282	1229	2300	1	1.0	0.0	0	4062.1	259.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4845	40	2311	58	2329	1	1.0	0.0	0	2813.1	350.9	40	2311	58	2329	1	1.0	0.0	0	2674.6	253.0	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4846	664	2303	682	2321	370233	2648.3	877.5	70	3323.2	311.0	664	2303	682	2321	281326	1251.0	486.2	43	3286.5	249.2	70	2.117	0.4919223	99.000	0.318	1.462	0.682	0.188	3.104
4847	76	2311	94	2329	703084	5922.7	2724.3	85	2757.4	316.0	76	2311	94	2329	527470	3915.6	1781.1	80	2596.3	185.7	89	1.513	0.3459623	99.000	0.318	1.462	0.682	0.188	2.218
4848	701	2302	719	2320	1	1.0	0.0	0	3570.6	431.2	701	2302	719	2320	1	1.0	0.0	0	3326.9	263.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4849	499	439	517	457	245161	2059.8	508.9	49	3388.2	322.6	499	439	517	457	271816	2095.9	436.4	50	3944.5	263.5	53	0.983	0.1586643	99.000	0.318	1.462	0.682	0.188	1.441
4850	1115	449	1133	467	316133	2089.0	570.8	69	3093.5	324.3	1115	449	1133	467	363012	1250.2	544.3	41	4700.8	266.2	69	1.671	0.3891663	99.000	0.318	1.462	0.682	0.188	2.450
4851	536	439	554	457	175498	1597.7	445.0	0	3416.5	335.7	536	439	554	457	194481	1516.4	350.2	43	4040.2	258.1	43	1.054	0.1889283	99.000	0.318	1.462	0.682	0.188	1.545
4852	1151	449	1169	467	1	1.0	0.0	0	3045.4	313.1	1151	449	1169	467	1	1.0	0.0	0	4749.3	281.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4853	572	439	590	457	253802	2639.1	1188.6	42	2540.6	375.9	572	439	590	457	300882	2279.5	1121.7	55	3860.9	228.9	57	1.158	0.2299383	99.000	0.318	1.462	0.682	0.188	1.698
4854	1188	448	1206	466	1	1.0	0.0	0	2945.6	296.7	1188	448	1206	466	1	1.0	0.0	0	4706.4	266.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4855	609	439	627	457	274633	2031.5	1187.5	34	3573.3	339.5	609	439	627	457	365828	3336.1	1732.8	57	4129.8	242.6	57	0.609	-0.0491493	99.000	0.318	1.462	0.682	0.188	0.893
4856	1224	448	1242	466	1	1.0	0.0	0	3034.8	355.0	1224	448	1242	466	1	1.0	0.0	0	4713.1	268.9	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4857	61	459	79	477	514412	2491.7	981.8	85	3288.2	328.6	61	459	79	477	734632	4867.0	1671.8	97	3387.3	223.8	97	0.512	-0.1243603	99.000	0.318	1.462	0.682	0.188	0.751
4858	677	469	695	487	199345	2645.3	691.9	39	3050.3	431.0	677	469	695	487	237898	2767.0	921.7	39	4030.1	242.6	43	0.956	0.1467483	99.000	0.318	1.462	0.682	0.188	1.402
4859	97	459	115	477	189375	2381.8	1854.7	0	3188.0	299.2	97	459	115	477	279163	4780.1	2705.0	42	3430.6	227.8	42	0.498	-0.1360833	99.000	0.318	1.462	0.682	0.188	0.731
4860	713	469	731	487	128070	1290.2	439.5	0	3635.6	344.9	713	469	731	487	155719	1694.0	362.5	34	4295.2	287.2	34	0.762	0.0480533	99.000	0.318	1.462	0.682	0.188	1.117
4861	502	1057	520	1075	239164	2142.8	820.7	38	3551.6	352.2	502	1057	520	1075	348257	4085.6	1517.6	49	4206.3	271.1	50	0.524	-0.1140743	99.000	0.318	1.462	0.682	0.188	0.769
4862	1106	1055	1124	1073	95907	844.0	496.5	0	3515.4	341.2	1106	1055	1124	1073	153201	2318.6	675.5	30	4645.1	273.1	30	0.364	-0.2724593	99.000	0.318	1.462	0.682	0.188	0.534
4863	539	1057	557	1075	120993	1187.5	712.5	0	3652.2	431.2	539	1057	557	1075	169467	2638.3	1169.9	33	4140.4	268.0	33	0.450	-0.1804563	99.000	0.318	1.462	0.682	0.188	0.660
4864	1142	1055	1160	1073	117536	735.1	343.9	0	3462.6	319.1	1142	1055	1160	1073	184883	1934.8	434.1	36	4668.2	269.3	36	0.380	-0.2541453	99.000	0.318	1.462	0.682	0.188	0.557
4865	575	1056	593	1074	134995	1295.2	797.7	0	3896.9	448.5	575	1056	593	1074	194722	3260.2	1220.4	34	4229.1	236.3	34	0.397	-0.2343313	99.000	0.318	1.462	0.682	0.188	0.583
4866	1179	1055	1197	1073	1	1.0	0.0	0	3499.1	367.8	1179	1055	1197	1073	1	1.0	0.0	0	4621.0	261.4	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4867	611	1056	629	1074	269820	1885.0	597.6	59	2538.3	352.4	611	1056	629	1074	326556	1739.2	830.8	48	3614.1	214.5	69	1.084	0.2011243	99.000	0.318	1.462	0.682	0.188	1.589
4868	1216	1055	1234	1073	191192	789.6	472.7	0	3366.8	324.1	1216	1055	1234	1073	298818	1875.6	827.6	54	4620.5	262.3	54	0.421	-0.2097153	99.000	0.318	1.462	0.682	0.188	0.617
4869	66	1078	84	1096	309014	3887.0	1573.7	45	3838.4	392.6	66	1078	84	1096	460825	7342.9	3273.7	48	4177.7	255.9	48	0.529	-0.1101383	99.000	0.318	1.462	0.682	0.188	0.776
4870	666	1076	684	1094	182480	1908.9	898.2	33	3793.6	338.9	666	1076	684	1094	243472	3287.4	1251.6	40	4321.1	267.2	40	0.581	-0.0695603	99.000	0.318	1.462	0.682	0.188	0.852
4871	103	1077	121	1095	332989	2612.2	1804.6	38	3791.4	380.8	103	1077	121	1095	421862	3960.6	2230.2	60	4152.1	236.2	60	0.660	-0.0145743	99.000	0.318	1.462	0.682	0.188	0.967
4872	703	1076	721	1094	158331	2415.7	1297.9	0	3917.6	412.2	703	1076	721	1094	216947	4380.4	1987.8	33	4297.5	253.3	33	0.551	-0.0920513	99.000	0.318	1.462	0.682	0.188	0.809
4873	499	1661	517	1679	448228	5306.6	2912.9	57	3313.2	345.9	499	1661	517	1679	343070	3207.1	1808.8	55	3390.4	246.2	60	1.655	0.3848913	99.000	0.318	1.462	0.682	0.188	2.426
4874	1117	1662	1135	1680	373590	3515.0	2828.7	40	3956.8	405.3	1117	1662	1135	1680	457584	4788.4	3451.2	55	4363.3	281.0	58	0.734	0.0322163	99.000	0.318	1.462	0.682	0.188	1.077
4875	536	1661	554	1679	210760	1681.1	831.3	53	2534.1	257.8	536	1661	554	1679	241976	1578.9	1272.0	45	3260.6	181.7	58	1.065	0.1934033	99.000	0.318	1.462	0.682	0.188	1.561
4876	1154	1662	1172	1680	144068	831.1	482.3	0	3971.2	369.9	1154	1662	1172	1680	222164	3007.4	1131.0	38	4398.1	272.8	38	0.276	-0.3925453	99.000	0.318	1.462	0.682	0.188	0.405
4877	572	1661	590	1679	183012	1840.4	803.2	33	3388.5	298.7	572	1661	590	1679	204111	2326.8	769.4	42	3505.0	241.1	43	0.791	0.0644583	99.000	0.318	1.462	0.682	0.188	1.160
4878	1190	1662	1208	1680	269242	972.8	971.3	0	4013.2	395.9	1190	1662	1208	1680	428863	3546.5	2940.9	62	4395.4	255.5	62	0.274	-0.3957743	99.000	0.318	1.462	0.682	0.188	0.402
4879	609	1661	627	1679	169396	2143.8	1199.7	0	3502.7	404.7	609	1661	627	1679	200823	3156.2	1535.7	38	3537.9	243.7	38	0.679	-0.0017413	99.000	0.318	1.462	0.682	0.188	0.996
4880	1227	1662	1245	1680	450816	13992.1	9245.4	0	4040.6	392.3	1227	1662	1245	1680	275606	6508.4	3256.3	33	4515.9	274.4	33	2.150	0.4987243	99.000	0.318	1.462	0.682	0.188	3.153
4881	62	1680	80	1698	1	1.0	0.0	0	3180.4	351.5	62	1680	80	1698	1	1.0	0.0	0	3301.2	227.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4882	678	1681	696	1699	142116	2353.4	1209.9	0	3331.2	492.8	678	1681	696	1699	166847	3120.2	1159.5	33	3553.7	248.9	33	0.754	0.0437553	99.000	0.318	1.462	0.682	0.188	1.106
4883	98	1680	116	1698	1	1.0	0.0	0	3285.8	355.0	98	1680	116	1698	1	1.0	0.0	0	3325.0	240.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4884	714	1681	732	1699	127037	1503.3	605.7	0	3578.2	369.0	714	1681	732	1699	143016	2008.5	463.1	33	3712.2	262.0	33	0.748	0.0406023	99.000	0.318	1.462	0.682	0.188	1.098
4885	495	2293	513	2311	158354	1425.3	891.0	0	3099.1	322.8	495	2293	513	2311	253378	4164.6	2153.3	43	3074.8	244.5	43	0.342	-0.2992963	99.000	0.318	1.462	0.682	0.188	0.502
4886	1119	2282	1137	2300	1	1.0	0.0	0	4031.4	438.8	1119	2282	1137	2300	1	1.0	0.0	0	4006.5	252.7	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4887	531	2293	549	2311	1	1.0	0.0	0	3168.9	310.7	531	2293	549	2311	1	1.0	0.0	0	3087.9	211.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4888	1156	2282	1174	2300	1414311	15831.3	6364.8	74	4088.6	418.0	1156	2282	1174	2300	1142597	11997.8	4805.4	76	4095.1	283.3	79	1.320	0.2866813	99.000	0.318	1.462	0.682	0.188	1.935
4889	567	2293	585	2311	116830	1738.2	640.1	0	3341.4	348.5	567	2293	585	2311	110598	1594.6	265.0	31	3214.0	258.2	31	1.090	0.2038483	99.000	0.318	1.462	0.682	0.188	1.599
4890	1192	2282	1210	2300	1	1.0	0.0	0	4175.2	518.0	1192	2282	1210	2300	1	1.0	0.0	0	4147.3	282.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4891	604	2293	622	2311	126254	1429.5	580.4	0	3246.6	767.6	604	2293	622	2311	138812	2002.3	519.9	35	3138.8	302.6	35	0.714	0.0199473	99.000	0.318	1.462	0.682	0.188	1.047
4892	1229	2282	1247	2300	1	1.0	0.0	0	3970.6	378.8	1229	2282	1247	2300	1	1.0	0.0	0	4147.1	286.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4893	58	2311	76	2329	1	1.0	0.0	0	2650.5	275.8	58	2311	76	2329	1	1.0	0.0	0	2576.9	205.3	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4894	682	2302	700	2320	1	1.0	0.0	0	3454.7	376.5	682	2302	700	2320	1	1.0	0.0	0	3265.2	221.0	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4895	94	2311	112	2329	933428	18157.1	19505.8	42	3057.1	437.9	94	2311	112	2329	500687	8513.3	6344.8	52	2865.9	262.6	52	2.133	0.4952673	99.000	0.318	1.462	0.682	0.188	3.128
4896	719	2302	737	2320	476179	2621.5	1408.0	60	3562.7	398.5	719	2302	737	2320	529888	3499.1	1556.2	85	3382.6	264.3	85	0.749	0.0409983	99.000	0.318	1.462	0.682	0.188	1.099
4897	116	459	134	477	569628	5221.0	3458.2	70	3280.9	311.5	116	459	134	477	709554	7141.5	4616.2	71	3448.8	224.2	75	0.731	0.0301953	99.000	0.318	1.462	0.682	0.188	1.072
4898	731	469	749	487	266786	1514.4	461.5	43	3616.2	335.5	731	469	749	487	315160	1759.5	512.5	54	4301.3	271.5	60	0.861	0.1010593	99.000	0.318	1.462	0.682	0.188	1.262
4899	152	459	170	477	339508	3901.3	2570.3	45	3322.2	336.5	152	459	170	477	466797	6415.2	4075.3	54	3516.7	221.1	55	0.608	-0.0496353	99.000	0.318	1.462	0.682	0.188	0.892
4900	768	468	786	486	344598	3745.5	1278.1	55	3586.4	349.9	768	468	786	486	304985	2106.7	918.9	37	4382.3	271.3	55	1.778	0.4161413	99.000	0.318	1.462	0.682	0.188	2.607
4901	189	458	207	476	481676	3503.7	1637.3	67	3377.4	345.5	189	458	207	476	594131	4843.0	2030.7	78	3644.6	244.1	78	0.723	0.0257153	99.000	0.318	1.462	0.682	0.188	1.061
4902	804	468	822	486	536057	4254.3	1386.4	74	3628.9	338.3	804	468	822	486	629416	4873.0	1512.7	74	4383.1	245.2	76	0.873	0.1072103	99.000	0.318	1.462	0.682	0.188	1.280
4903	225	458	243	476	454919	2148.0	822.1	78	3399.8	325.4	225	458	243	476	743696	5298.3	2020.9	89	3771.1	266.4	90	0.405	-0.2254833	99.000	0.318	1.462	0.682	0.188	0.595
4904	841	468	859	486	1	1.0	0.0	0	3587.8	344.9	841	468	859	486	1	1.0	0.0	0	4513.7	276.5	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4905	262	458	280	476	184529	2128.3	1795.6	0	3463.5	347.0	262	458	280	476	259297	4084.7	2591.8	41	3772.8	243.2	41	0.521	-0.1169073	99.000	0.318	1.462	0.682	0.188	0.764
4906	877	468	895	486	143645	1106.0	344.6	0	3527.7	334.4	877	468	895	486	207775	2178.1	387.4	39	4524.3	286.2	39	0.508	-0.1278443	99.000	0.318	1.462	0.682	0.188	0.745
4907	298	458	316	476	381933	2403.0	1110.8	57	3472.9	347.4	298	458	316	476	442696	3006.5	1230.2	71	3804.2	267.6	73	0.799	0.0689283	99.000	0.318	1.462	0.682	0.188	1.172
4908	914	468	932	486	230811	1411.5	587.3	0	3606.1	370.5	914	468	932	486	309250	2155.8	751.5	54	4567.0	274.2	54	0.655	-0.0177293	99.000	0.318	1.462	0.682	0.188	0.960
4909	121	1077	139	1095	427293	1925.0	1023.7	48	3772.3	372.8	121	1077	139	1095	549631	3127.1	1589.0	82	4201.4	250.2	83	0.616	-0.0443123	99.000	0.318	1.462	0.682	0.188	0.903
4910	721	1076	739	1094	1	1.0	0.0	0	3895.0	391.2	721	1076	739	1094	1	1.0	0.0	0	4360.4	277.6	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4911	157	1077	175	1095	219141	1110.9	714.6	0	3869.5	392.9	157	1077	175	1095	302402	2586.0	1133.9	52	4286.8	264.5	52	0.430	-0.2006593	99.000	0.318	1.462	0.682	0.188	0.630
4912	758	1075	776	1093	661381	14527.2	17994.7	41	3844.5	698.7	758	1075	776	1093	491993	9361.7	8477.8	43	4304.7	354.4	44	1.552	0.3571723	99.000	0.318	1.462	0.682	0.188	2.276
4913	194	1077	212	1095	273298	1056.6	720.1	0	3823.7	396.3	194	1077	212	1095	397927	2760.9	1214.9	64	4344.9	258.5	64	0.383	-0.2510373	99.000	0.318	1.462	0.682	0.188	0.561
4914	794	1075	812	1093	349972	3734.8	2550.4	39	3873.2	379.6	794	1075	812	1093	510494	6615.1	3907.4	53	4482.6	316.9	54	0.565	-0.0819703	99.000	0.318	1.462	0.682	0.188	0.828
4915	230	1077	248	1095	612941	3424.6	2044.6	81	3786.5	310.7	230	1077	248	1095	958355	6926.4	3958.0	89	4348.4	283.2	93	0.494	-0.1396623	99.000	0.318	1.462	0.682	0.188	0.725
4916	831	1075	849	1093	276626	1357.5	681.2	0	3765.2	382.1	831	1075	849	1093	398971	2954.9	936.9	62	4433.4	264.4	62	0.459	-0.1713403	99.000	0.318	1.462	0.682	0.188	0.674
4917	266	1077	284	1095	339759	1842.1	977.1	44	3820.5	415.0	266	1077	284	1095	581592	5459.4	1992.4	68	4233.8	230.8	68	0.337	-0.3053953	99.000	0.318	1.462	0.682	0.188	0.495
4918	867	1075	885	1093	334905	2954.7	1421.3	44	3880.1	411.3	867	1075	885	1093	388290	3486.5	1528.9	56	4437.8	240.2	57	0.847	0.0944713	99.000	0.318	1.462	0.682	0.188	1.243
4919	302	1076	320	1094	372288	2965.7	2331.7	37	3803.2	404.5	302	1076	320	1094	678089	8086.5	5294.3	63	4242.4	269.4	63	0.367	-0.2692183	99.000	0.318	1.462	0.682	0.188	0.538
4920	904	1075	922	1093	397309	2047.7	966.9	55	3795.1	376.8	904	1075	922	1093	589896	4260.0	1370.7	76	4415.0	239.4	76	0.481	-0.1518113	99.000	0.318	1.462	0.682	0.188	0.705
4921	116	1680	134	1698	103128	1236.1	611.6	0	3247.8	341.1	116	1680	134	1698	116351	1788.3	760.7	31	3270.5	210.5	31	0.691	0.0060383	99.000	0.318	1.462	0.682	0.188	1.014
4922	733	1681	751	1699	1	1.0	0.0	0	3598.8	382.3	733	1681	751	1699	1	1.0	0.0	0	3725.6	264.2	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4923	153	1680	171	1698	1	1.0	0.0	0	3268.2	337.4	153	1680	171	1698	1	1.0	0.0	0	3299.9	244.1	0	1.000	0.1661343	99.000	0.318	1.462	0.682	0.188	1.466
4924	769	1681	787	1699	282847	3597.5	1268.5	45	3655.0	363.9	769	1681	787	1699	304631	3946.6	1323.0	45	3864.4	303.9	47	0.912	0.1261313	99.000	0.318	1.462	0.682	0.188	1.337
